team,rank,barthag,adjoe,adjde,adjoe_z,adjde_z,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,V38,V40,eFG%_z,eFG% Def_z,FTR_z,FTR Def_z,OR%_z,DR%_z,TO%_z,TO% Def._z,3P%_z,3pD%_z,2p%_z,2p%D_z,ft%_z,ft%D_z,3P rate_z,3P rate D_z,arate_z,arateD_z,V38_z,V40_z
Southern Illinois,138,0.566127610165879,101.461190675738,99.140687577917,-0.61077958208026,1.04395779627537,51.7,47.6,30.6,29.8,22.8,27.3,19.3,19.6,32.2,33,54.6,46.7,72.2,64.9,46.6,34.1,59.2,48.8,6.1,10.7,0.442029527906113,1.08840915192082,-0.233124403177614,0.378594448963687,-1.38462686000575,0.408561289976894,-0.503065593816658,0.565594049528728,-0.758895051928484,0.458374351012442,1.34876422213884,1.19195506849136,0.168879861837957,2.61577337481528,1.82805520702466,0.79872371411991,1.6377395607112,0.382652695629335,-1.09782998013667,1.13776903044409
Samford,139,0.564005155831409,109.36507643225,106.944085741034,0.58866183306592,-0.240044131975993,53.6,51.9,41,37.6,28.2,27,17.9,19.8,36.5,37,52.6,49,75.1,70.8,45.6,44.4,45.1,57.6,8.5,7.6,1.12975288770048,-0.501723612243541,2.02351981958169,-1.0838234538955,-0.0505010386415787,0.511386167440457,0.199484378092178,0.65092681759977,1.04628520798491,-1.26186229326274,0.739504126772489,0.411863129412081,0.955864503523732,0.320635582672267,1.62996450576493,-1.68844884748826,-1.11638134663147,-1.21060300160522,-0.12416666068735,-0.807432260894006
Missouri St.,140,0.558213601897546,105.461547630135,103.338081541173,-0.00371187458977683,0.353302029416769,50.1,49.3,27.2,30.4,33.2,26.9,19.1,18.6,32.8,32.6,50.9,49.5,62.6,72.1,43.1,39.1,48.6,48.6,13.5,9.6,-0.137105932973358,0.459752012600023,-0.97087347600277,0.266100764128365,1.18480064780673,0.545661126594977,-0.402701312115396,0.138930209173516,-0.507009434266152,0.630398015439959,0.221633045711092,0.242277925264411,-2.43631067615634,-0.185072744410092,1.13473775261562,-0.408641607049105,-0.432734312893925,0.418863052384665,1.90429858816539,0.44753631416283
Eastern Kentucky,141,0.553830839657676,104.520976470741,102.574684524501,-0.14644673149729,0.478914387127905,47.6,49.5,24.8,25.7,33.3,30.1,17.2,18.4,31.5,34.1,47.8,48.5,65.1,73.7,36.4,40,49.9,54.7,13.3,7.1,-1.04200509059753,0.385792349150517,-1.49163752740876,1.14730129533839,1.20950668153569,-0.551137566349693,0.550759364046594,0.0535974411024728,-1.05276160586788,-0.0146907261632326,-0.72272010210675,0.58144833355975,-1.75787564022033,-0.807482993126847,-0.192469945824531,-0.625967364859527,-0.17880827179141,-0.685552828652923,1.82315997821128,-1.12117440465822
Wyoming,142,0.552850177442655,108.294950439347,106.315058284214,0.426266591680452,-0.13654147190433,51.7,53.5,33.4,28.6,24.1,25.1,18.4,16.6,34.8,36.8,51.4,52.4,71.5,78.4,45.5,40,46.7,49.5,7.5,10.7,0.442029527906113,-1.09340091983958,0.374433656796044,0.603581818634331,-1.06344842152919,1.16261039137636,-0.0514263261609775,-0.714397471536907,0.332609291274962,-1.17585046104898,0.373948069552679,-0.741316258792071,-0.0210819482241282,-2.6358130987323,1.61015543563896,-0.625967364859527,-0.803856988351447,0.255916446985677,-0.529859710457898,1.13776903044409
Youngstown St.,143,0.551646808840505,112.087726464091,110.085069649211,1.00183319051484,-0.756874019468675,55.2,52.1,29.8,25.1,30.7,28.1,15.6,18.4,37.1,35,55,51.9,77.6,70.3,34.5,33.9,49.7,49.1,6.6,6,1.70888834857996,-0.575683275693047,-0.406712420312945,1.25979498017371,0.567149804582574,0.134361616740726,1.35367361765669,0.0535974411024728,1.29817082564725,-0.401743971125147,1.47061624121211,-0.571731054644402,1.63429953945975,0.515138785396252,-0.568842278218007,0.847018326966671,-0.217873816576412,0.328337160496339,-0.894983455251392,-1.81140712093947
Utah Tech,144,0.549923905804694,108.472898009644,106.599355168854,0.453270737756701,-0.183320803221698,52.8,54.1,45.4,34.9,28.7,27.1,21.2,20.5,37.7,37.4,50.1,52.9,70,73.5,41.7,36.8,50.4,52.3,5.9,10.7,0.84018515726075,-1.3152799101881,2.97825391382601,-0.57760187213655,0.0730291300032526,0.477111208285936,-1.45652626997865,0.949591505848418,1.55005644330958,-1.43388595769025,-0.0220709924354472,-0.910901462939741,-0.428142969785737,-0.729681712037252,0.857410770852009,0.146746440688643,-0.081144409828904,-0.251028547588953,-1.17896859009078,1.13776903044409
Ohio,145,0.546346550489676,111.130235366601,109.348043739973,0.856530675733832,-0.635600867842924,52.5,51.6,27.9,33.9,32.1,29.5,16,17.6,37.3,34.3,50.4,51.7,73.3,68.1,38.4,39.2,44,47.5,5.7,8.7,0.731597258345848,-0.390784117069285,-0.818983961009355,-0.390112397411014,0.9130342767881,-0.345487811422568,1.15294505425417,-0.287733631181697,1.38213269820136,-0.10070255837699,0.0693180218695043,-0.503896972985336,0.467391277649802,1.37095287738179,0.203711456694918,-0.432788913472486,-1.33124184294898,0.618020014538985,-1.26010720004489,-0.117199544612747
Notre Dame,146,0.541196709217098,109.88529514823,108.318417745419,0.667606783954995,-0.466182143493642,52,52,23.4,26.2,19.7,26.9,13.4,13.6,35.8,34.3,50.8,52.3,76.2,74.9,43.2,36.1,47.2,51,7.3,9.8,0.550617426821013,-0.538703443968294,-1.79541655739559,1.05355655797562,-2.15051390560369,0.545661126594977,2.45768071637057,-1.99438899260254,0.752418654045519,-0.10070255837699,0.191170040942774,-0.707399217962537,1.25437591933558,-1.27429067966441,1.1545468227416,0.315777585652304,-0.706193126388941,-0.0156612286793033,-0.610998320412008,0.573033171668514
George Mason,147,0.540969268865817,102.764852556843,101.30757559848,-0.412944479231406,0.687409490197899,52.4,47.6,37.1,33.5,28,25,20.1,17.1,35.4,30.4,51.9,48.7,64.4,68.1,38.8,35.6,56.8,44.5,9,8.4,0.695401292040883,1.08840915192082,1.17727823604695,-0.315116607520799,-0.0999131060995089,1.19688535053088,-0.904522720621706,-0.501065551359301,0.584494908937297,1.57652816979131,0.526263093394266,0.513614251900681,-1.94783745028241,1.37095287738179,0.282947737198807,0.436514117769205,1.16895302329117,1.16117536586895,0.0786798641979243,-0.305444830871272
Appalachian St.,148,0.539943629161581,102.620996147991,101.202093848918,-0.434775176172944,0.704765873532631,48.7,47.9,29.3,24.8,24.5,28.8,16.3,17.1,32.9,33.4,48.3,46.5,65.1,72.7,38.3,38.3,49.1,50.8,12.3,7.2,-0.643849461242898,0.977469656746557,-0.515204931022527,1.31604182259137,-0.964624286613323,-0.10556309734092,1.00239863170227,-0.501065551359301,-0.465028497989096,0.286350686584925,-0.570405078265163,1.25978915015043,-1.75787564022033,-0.418476587678877,0.183902386568945,-0.215463155662062,-0.335070450931419,0.0205491280760279,1.41746692844073,-1.05842597590537
Cal Baptist,149,0.536637406336891,105.346736453195,104.010393831093,-0.0211348592818398,0.242677112092358,49.2,47.8,30.9,29.4,29.7,25.9,17.9,15.9,32.8,30.3,49.2,49,66.1,73,43.1,32.6,55.2,45.3,8.1,8.8,-0.46286962971806,1.01444948847131,-0.168028896751865,0.453590238853901,0.320089467292913,0.888410718140187,0.199484378092178,-1.01306215978556,-0.507009434266152,1.61953408589819,-0.296238035350304,0.411863129412081,-1.48650162584592,-0.535178509313267,1.13473775261562,1.16093331047061,0.856428665011154,1.01633393884762,-0.286443880595569,-0.0544511158599041
Troy,150,0.536050189798776,103.459520159792,102.168093665048,-0.3075263193029,0.545816451668813,49.4,48.6,32.5,34.6,30.3,30.1,18.7,21.1,31.2,32.7,51.2,48.4,71,75.6,40.9,35.8,52.1,46.1,6.6,8.6,-0.390477697108128,0.718610834673289,0.179147137518797,-0.521355029718888,0.46832566966671,-0.551137566349693,-0.201972748712871,1.20558981006154,-1.17870441469904,0.587392099333079,0.313022060016045,0.615365374389284,-0.156768955411331,-1.54659516347799,0.698938209844229,0.388219504922446,0.250912720843617,0.8714925118263,-0.894983455251392,-0.179947973365588
UC Davis,151,0.535917853125419,105.872253655081,104.555548029017,0.0586141547767124,0.152975289027877,50.3,50.5,43,32,32.3,29,20.4,20.8,34.3,36.6,49.7,48.6,70.8,70.9,35.2,30,48.1,45.3,6.4,9.7,-0.064714000363426,0.0159940319029926,2.45748986242002,-0.033882395432494,0.962446344246033,-0.174113015649962,-1.0550691431736,1.07759065795498,0.122704609889684,-1.08983862883522,-0.143923011508717,0.547531292730216,-0.211043758286213,0.281734942127467,-0.430178787336199,1.7887632774785,-0.530398174856431,1.01633393884762,-0.976122065205501,0.510284742915671
Cornell,152,0.535375662080256,112.641324194244,111.261521208876,1.08584351977972,-0.950452001718125,55.4,55.7,28.9,30.6,28.8,29.2,16.7,22,34.9,35.5,58.4,57.3,71.9,71.6,48,40.2,57.7,58.2,5.9,9.2,1.78128028118989,-1.90695721778414,-0.601998939590192,0.228602869183258,0.0977351637322181,-0.242662933959005,0.80167006829975,1.58958726638124,0.374590227552019,-0.616773551659544,2.5063584033349,-2.40325125943923,0.0874676575256357,0.00943045831389265,2.10538218878827,-0.674261977706288,1.34474797482368,-1.31923407187121,-1.17896859009078,0.196542599151462
Fordham,153,0.534373231921913,102.227638552731,101.010783852376,-0.494468522617023,0.736244775328945,48.3,46.6,37.9,38,30,25.4,19.3,19.5,31.9,32.4,48.7,45.8,75.1,73.2,41.5,30.2,52.8,47.6,12.4,8.9,-0.788633326462765,1.45820746916834,1.35086625318228,-1.15881924378571,0.394207568479812,1.05978551391279,-0.503065593816658,0.522927665493206,-0.884837860759653,0.716409847653719,-0.448553059191891,1.49720843595717,0.955864503523732,-0.612979790402862,0.817792630600063,1.74046866463174,0.387642127591124,0.599914836161319,1.45803623341779,0.00829731289293751
Montana,154,0.534036217142204,108.553017151266,107.27350230232,0.465429088670141,-0.294247632943994,53.5,50.7,29.1,38.3,24.1,25.3,17.1,16.2,37.6,31.9,51.6,52.2,78.2,77.1,40,34.9,50.1,46.6,7.4,7.4,1.09355692139552,-0.0579656315465133,-0.55860193530636,-1.21506608620337,-1.06344842152919,1.09406047306731,0.600941504897224,-0.885063007678993,1.50807550703252,0.931439428188117,0.434874079089315,-0.673482177133005,1.79712394808439,-2.13010477164994,0.520656578710477,0.605545262732868,-0.139742727006407,0.780966619937973,-0.570429015434953,-0.93292911839969
Georgia,155,0.533668810979218,104.835394010401,103.612999985801,-0.0987328056721657,0.30806586362894,47.2,50.2,40.3,28.5,30.6,30.2,19.4,17.1,31.6,32.3,47,51.3,72.2,68.9,38.4,36.9,49,55.8,7,10.7,-1.1867889558174,0.126933527077249,1.87163030458827,0.622330766106885,0.542443770853608,-0.585412525504215,-0.55324773466729,-0.501065551359301,-1.01078066959082,0.759415763760599,-0.966424140253289,-0.368228809667198,0.168879861837957,1.05974775302341,0.203711456694918,0.122599134265262,-0.35460322332392,-0.884709790807241,-0.732706235343173,1.13776903044409
Georgia Tech,156,0.533013795227756,104.444982656415,103.25076702904,-0.15797905003096,0.367669103811684,48.5,49.8,23,30.7,27.7,29.8,16,16,33.6,30.8,47.2,51.7,69.4,71.6,38.5,35.3,53.9,56.6,10.9,9.7,-0.71624139385283,0.274852853976261,-1.88221056596326,0.209853921710704,-0.174031207286407,-0.44831268888613,1.15294505425417,-0.970395775750035,-0.171161944049705,1.40450450536379,-0.905498130716653,-0.503896972985336,-0.590967378410379,0.00943045831389265,0.22352052682089,0.508956037039347,0.602502623908638,-1.02955121782856,0.849496658761967,0.510284742915671
Ball St.,157,0.53217321109083,109.200948568341,107.984055755254,0.563754874208422,-0.411164902141558,53.3,50.8,42.8,31.6,30.9,28,17.8,16.8,37.2,38.2,51.8,47.6,68.4,72.9,36.8,33.1,49.7,37.7,9.3,7.5,1.02116498878558,-0.0949454632712637,2.41409285813618,0.0411133944577204,0.616561872040506,0.168636575895246,0.249666518942808,-0.629064703465865,1.3401517619243,-1.77793328654529,0.495800088625948,0.886701701025555,-0.862341392784785,-0.496277868768472,-0.113233665320642,1.04019677835371,-0.217873816576412,2.39232749555019,0.200387779129089,-0.870180689646848
Portland,158,0.526900294904983,110.896306001582,109.862536586204,0.821031102831783,-0.720257551101056,53.8,54.5,43.3,27.7,24.1,30.2,18,16.9,37.4,37.4,51.8,53.2,74.5,67.9,45.4,43.8,57.1,49.3,6.3,6,1.20214482031042,-1.46319923708711,2.52258536884576,0.772322345887313,-1.06344842152919,-0.585412525504215,0.149302237241546,-0.586398319430343,1.42411363447841,-1.43388595769025,0.495800088625948,-1.01265258542834,0.79304009489909,1.44875415847138,1.59034636551299,-1.54356500894798,1.22755134046868,0.292126803741009,-1.01669137018256,-1.81140712093947
LSU,159,0.52364963686251,106.499068121016,105.625955495418,0.153735371506808,-0.023153779634612,48,52,33.6,29.1,31,28.7,19,17.6,33.3,34.5,46.7,52.2,71.9,72,39.5,41.9,53,52.5,8.3,10.3,-0.897221225377664,-0.538703443968294,0.417830661079877,0.509837081271562,0.641267905769473,-0.0712881381863998,-0.352519171264764,-0.287733631181697,-0.297104752880873,-0.18671439059075,-1.05781315455824,-0.673482177133005,0.0874676575256357,-0.146172103865297,0.421611228080615,-1.08476618690375,0.426707672376127,-0.287238904344284,-0.205305270641459,0.886775315432723
Brown,160,0.517808442305358,101.763899350851,101.135232397101,-0.564842516080021,0.715767520669406,50.7,51.2,29.8,26.9,23.4,23.7,19,19.7,34.7,35,49.8,50.4,64.2,71,39.9,37.1,54.5,47,9,8.8,0.0800698648564438,-0.242864790170276,-0.406712420312945,0.922313925667742,-1.23639065763195,1.64245981953965,-0.352519171264764,0.608260433564248,0.290628354997909,-0.401743971125147,-0.113460006740401,-0.0629754422013934,-2.00211225315729,0.242834301582672,0.500847508584504,0.0743045214185009,0.719699258263645,0.708545906427312,0.0786798641979243,-0.0544511158599041
Longwood,161,0.516720231552739,104.615449958907,104.008574604537,-0.132110059911923,0.24297645480911,50.2,51.2,33.6,33.5,32.1,26.9,17.8,21.5,34.3,34.7,49.5,50.5,71.6,72.6,37.2,41.9,48.3,53.2,7.1,9.6,-0.100909966668391,-0.242864790170276,0.417830661079877,-0.315116607520799,0.9130342767881,0.545661126594977,0.249666518942808,1.37625534620363,0.122704609889684,-0.27272622280451,-0.204849021045352,-0.0968924830309278,0.00605545321331084,-0.379575947134077,-0.0339973848167507,-1.08476618690375,-0.491332630071429,-0.413975152987942,-0.692136930366118,0.44753631416283
Seattle,162,0.516276914176022,100.68598410157,100.117357087502,-0.728419803484584,0.8832527409446,46.3,48.3,31.7,32.8,29.9,26.8,17,17.8,31,32,46.1,48.5,71,71,44.6,34.2,48.3,51.3,8.3,10.8,-1.5125526525621,0.829550329847548,0.00555912038346582,-0.183873975212924,0.369501534750845,0.579936085749499,0.651123645747856,-0.202400863110653,-1.26266628725315,0.888433512081237,-1.24059118316815,0.58144833355975,-0.156768955411331,0.242834301582672,1.43187380450521,0.774576407696529,-0.491332630071429,-0.0699767638122989,-0.205305270641459,1.20051745919693
Boston College,163,0.513054581465307,102.981048728445,102.514394429456,-0.380135978450487,0.488834757288984,48.6,51.4,27.3,27.3,27.2,28.4,18.5,18.6,32,36.8,48.8,48.9,72.5,72.5,31.3,39.9,50.4,49,10.9,8.3,-0.680045427547862,-0.316824453619779,-0.949174973860854,0.847318135777528,-0.297561375931238,0.0315367392771635,-0.101608467011609,0.138930209173516,-0.842856924482597,-1.17585046104898,-0.418090054423575,0.445780170241615,0.250292066150278,-0.340675306589282,-1.20273252224913,-0.601820058436147,-0.081144409828904,0.346442338874004,0.849496658761967,-0.368193259624113
Quinnipiac,164,0.512550625187731,105.374913422038,104.915812481218,-0.0168589088917761,0.0936959543539006,50.3,47.9,33.5,27,32.3,27.4,18.3,16.4,36.5,31.3,47.7,48.4,66.6,69.6,37.7,36.6,49.7,48.2,6.7,10.4,-0.064714000363426,0.977469656746557,0.39613215893796,0.903564978195189,0.962446344246033,0.374286330822372,-0.00124418531034752,-0.799730239607949,1.04628520798491,1.18947492482939,-0.753183106875066,0.615365374389284,-1.35081461865872,0.787443269209832,0.0650479658131114,0.195041053535402,-0.217873816576412,0.491283765895327,-0.854414150274337,0.949523744185564
Pacific,165,0.509173675646184,108.515419701899,108.169677058288,0.459723548475856,-0.441707763858821,52.6,54,33.1,36.4,22.9,31.2,16.2,17.9,38.3,34.9,49.6,55.1,72.7,67.2,38.8,40.6,47.1,49,7.3,8.6,0.767793224650815,-1.27830007846334,0.309338150370295,-0.858836084224854,-1.35992082627678,-0.928162117049425,1.0525807725529,-0.159734479075133,1.80194206097191,-0.358738055018267,-0.174386016277035,-1.65707636118949,0.30456686902516,1.72105864228496,0.282947737198807,-0.770851203399809,-0.725725898781443,0.346442338874004,-0.610998320412008,-0.179947973365588
Chattanooga,166,0.507515400833036,108.907154640655,108.622816010372,0.519170651303289,-0.516269035253469,54,50.7,31.9,29.5,27.7,27.1,17.6,15.5,37.4,34.3,51.7,50.2,71.3,76.5,52.3,42.8,58.1,44.6,9.4,9.3,1.27453675292035,-0.0579656315465133,0.0489561246672992,0.434841291381347,-0.174031207286407,0.477111208285936,0.350030800644071,-1.18372769592764,1.42411363447841,-0.10070255837699,0.465337083857633,0.00485863945767293,-0.0753567510990102,-1.89670092838116,2.95717220420509,-1.30209194471417,1.42287906439369,1.14307018749128,0.240957084106144,0.259291027904305
Grambling St.,167,0.506180965684521,100.208041913537,99.9928250002642,-0.800949148168062,0.903743742018801,49.9,45,41.1,41.2,30.7,30.4,21.4,21.1,35.6,30.8,48.5,44.2,63.5,65.8,27.6,38.8,50.4,52.2,12.4,8.2,-0.209497865583293,2.04988477676438,2.0452183217236,-1.75878556290743,0.567149804582574,-0.653962443813257,-1.55689055167991,1.20558981006154,0.66845678149141,1.40450450536379,-0.509479068728527,2.03988108922971,-2.19207406321938,2.26566760991212,-1.9356681169101,-0.336199687778963,-0.081144409828904,-0.232923369211288,1.45803623341779,-0.430941688376956
DePaul,168,0.502945556131032,105.895138433513,105.786698800081,0.0620869973599117,-0.0496031173239837,49,51.4,28.1,35.5,25.9,34,18.1,17.8,36.1,34.9,45.8,50.9,73.8,71.2,38.1,34.9,55.1,52.8,11.8,9.2,-0.535261562327995,-0.316824453619779,-0.775586956725523,-0.690095556971872,-0.618739814407797,-1.88786097337601,0.099120096390916,-0.202400863110653,0.878361462876688,-0.358738055018267,-1.3319801974731,-0.232560646349063,0.603078284837005,0.165033020493077,0.144284246317001,0.605545262732868,0.836895892618653,-0.34155443947728,1.21462040355546,0.196542599151462
Northern Kentucky,169,0.502600380895914,103.510477513844,103.416895808935,-0.299793368354457,0.340333618775024,50.2,51.4,25.9,31.5,30.9,32.3,18,23.1,35.9,37,47.7,48.8,69.3,70.3,41.1,39.2,56.5,60,7.8,7.1,-0.100909966668391,-0.316824453619779,-1.25295400384768,0.0598623419302743,0.616561872040506,-1.30518666774916,0.149302237241546,2.05891749077197,0.794399590322576,-1.26186229326274,-0.753183106875066,0.479697211071149,-0.618104779847822,0.515138785396252,0.738556350096174,-0.432788913472486,1.11035470611367,-1.64512728266919,-0.408151795526734,-1.12117440465822
SMU,170,0.500796308945895,103.542063171614,103.513388346103,-0.295000137882727,0.324456355921644,47.4,51.7,33.4,33,27.9,30.6,17.9,19,31.1,34.7,47.8,51.6,66.8,70.8,33.7,37.3,53.2,56.9,9,11.9,-1.11439702320747,-0.427763948794038,0.374433656796044,-0.22137187015803,-0.124619139828475,-0.722512362122298,0.199484378092178,0.3095957453156,-1.2206853509761,-0.27272622280451,-0.72272010210675,-0.469979932155801,-1.29653981578384,0.320635582672267,-0.727314839225786,0.0260099085717413,0.46577321716113,-1.08386675296156,0.0786798641979243,1.89075017547819
Lipscomb,171,0.499966408445644,104.510027535994,104.511248640267,-0.148108269403147,0.160264485271204,53.7,50.2,23.6,23.3,25,24.6,17.3,15.6,36,34.3,53.5,49.4,76.3,75.3,37.8,39,48.7,40.8,7,7.6,1.16594885400545,0.126933527077249,-1.75201955311176,1.59727603467967,-0.841094117968492,1.33398518714896,0.500577223195965,-1.14106131189212,0.836380526599632,-0.10070255837699,1.01367116968735,0.276194966093946,1.28151332077302,-1.4298932418436,0.0848570359390828,-0.384494300625724,-0.413201540501423,1.83106696584257,-0.732706235343173,-0.807432260894006
Stetson,172,0.498773085387639,113.232552532529,113.280885263018,1.17556442119373,-1.28272613218785,54.1,53.3,25.5,29.5,28.7,28.3,15.8,14.5,38.6,36.2,51.1,52.7,77,73.8,43.9,37.3,49.3,51.7,8.2,7.3,1.31073271922532,-1.01944125639008,-1.33974801241535,0.434841291381347,0.0730291300032526,0.0658116984316849,1.25330933595543,-1.61039153628285,1.92788486980308,-0.917814964407702,0.282559055247727,-0.843067381280674,1.47147513083511,-0.846383633671642,1.2932103136234,0.0260099085717413,-0.296004906146417,-0.142397477322961,-0.245874575618515,-0.995677547152532
